"Name"	"Score"
"drug_410.txt"	"drug_410.txt"	2.93757335128797e-13
"drug_418.txt"	"drug_418.txt"	1.20323004468756e-09
"drug_408.txt"	"drug_408.txt"	9.72645808769199e-09
"drug_426.txt"	"drug_426.txt"	1.37055422277692e-08
"drug_419.txt"	"drug_419.txt"	3.45602567205679e-08
"drug_420.txt"	"drug_420.txt"	7.70067228600033e-08
"drug_422.txt"	"drug_422.txt"	7.70067228600033e-08
"drug_412.txt"	"drug_412.txt"	9.83787371696559e-08
"drug_414.txt"	"drug_414.txt"	1.24480487156385e-07
"drug_411.txt"	"drug_411.txt"	4.32674261775823e-07
"drug_428.txt"	"drug_428.txt"	4.32674261775823e-07
"drug_106.txt"	"drug_106.txt"	8.77154702577228e-07
"drug_423.txt"	"drug_423.txt"	1.03388333686889e-06
"drug_90.txt"	"drug_90.txt"	1.21328484006334e-06
"drug_82.txt"	"drug_82.txt"	2.54725207634553e-06
"drug_431.txt"	"drug_431.txt"	4.34358514379496e-06
"drug_101.txt"	"drug_101.txt"	4.92843026304022e-06
"drug_92.txt"	"drug_92.txt"	7.09058794592748e-06
"drug_432.txt"	"drug_432.txt"	8.93133561054507e-06
"drug_416.txt"	"drug_416.txt"	2.288818359375e-05
"drug_102.txt"	"drug_102.txt"	3.03907439346643e-05
"drug_415.txt"	"drug_415.txt"	3.64510470315882e-05
"drug_429.txt"	"drug_429.txt"	3.98395723271864e-05
"drug_407.txt"	"drug_407.txt"	5.92808636306528e-05
"drug_413.txt"	"drug_413.txt"	6.61685335596089e-05
"drug_417.txt"	"drug_417.txt"	7.16835217103567e-05
"drug_409.txt"	"drug_409.txt"	7.17180993966791e-05
"drug_427.txt"	"drug_427.txt"	7.17180993966791e-05
"drug_84.txt"	"drug_84.txt"	7.17180993966791e-05
"drug_452.txt"	"drug_452.txt"	7.7650229764054e-05
"drug_424.txt"	"drug_424.txt"	9.07462751370047e-05
"drug_433.txt"	"drug_433.txt"	0.000105633364691363
"drug_430.txt"	"drug_430.txt"	0.000113807610422936
"drug_86.txt"	"drug_86.txt"	0.000174733713649421
"drug_99.txt"	"drug_99.txt"	0.000509872075392553
"drug_464.txt"	"drug_464.txt"	0.000675803099183626
"drug_83.txt"	"drug_83.txt"	0.000713866993659956
"drug_232.txt"	"drug_232.txt"	0.000772356958477783
"drug_391.txt"	"drug_391.txt"	0.00114430806755888
"drug_441.txt"	"drug_441.txt"	0.00120323004468756
"drug_447.txt"	"drug_447.txt"	0.00126465892515523
"drug_444.txt"	"drug_444.txt"	0.00139537796342016
"drug_421.txt"	"drug_421.txt"	0.00146484375
"drug_425.txt"	"drug_425.txt"	0.00185694676365589
"drug_87.txt"	"drug_87.txt"	0.00185694676365589
"drug_229.txt"	"drug_229.txt"	0.00213159542119673
"drug_42.txt"	"drug_42.txt"	0.00233286701002164
"drug_461.txt"	"drug_461.txt"	0.00266430901568393
"drug_241.txt"	"drug_241.txt"	0.00303409661195658
"drug_463.txt"	"drug_463.txt"	0.00423478614781497
"drug_460.txt"	"drug_460.txt"	0.00477664400419898
"drug_94.txt"	"drug_94.txt"	0.00558793544769287
"drug_96.txt"	"drug_96.txt"	0.00558793544769287
"drug_88.txt"	"drug_88.txt"	0.00572853801790228
"drug_438.txt"	"drug_438.txt"	0.00676053534024722
"drug_52.txt"	"drug_52.txt"	0.00676053534024722
"drug_226.txt"	"drug_226.txt"	0.00755765073606537
"drug_89.txt"	"drug_89.txt"	0.00874097782203782
"drug_381.txt"	"drug_381.txt"	0.0104335445047113
"drug_258.txt"	"drug_258.txt"	0.0108028366762136
"drug_62.txt"	"drug_62.txt"	0.011182957673563
"drug_383.txt"	"drug_383.txt"	0.0127507847626933
"drug_244.txt"	"drug_244.txt"	0.0132549891728455
"drug_61.txt"	"drug_61.txt"	0.0137055422277692
"drug_493.txt"	"drug_493.txt"	0.0151344878771254
"drug_475.txt"	"drug_475.txt"	0.0156375290501471
"drug_392.txt"	"drug_392.txt"	0.0161544271385764
"drug_29.txt"	"drug_29.txt"	0.0166854858398437
"drug_63.txt"	"drug_63.txt"	0.0170874281892178
"drug_77.txt"	"drug_77.txt"	0.0177913247489841
"drug_33.txt"	"drug_33.txt"	0.0195641685145217
"drug_442.txt"	"drug_442.txt"	0.0208259607468222
"drug_487.txt"	"drug_487.txt"	0.0228453396672051
"drug_490.txt"	"drug_490.txt"	0.0228453396672051
"drug_95.txt"	"drug_95.txt"	0.0235536679585216
"drug_437.txt"	"drug_437.txt"	0.024280204094569
"drug_435.txt"	"drug_435.txt"	0.0247810438970499
"drug_103.txt"	"drug_103.txt"	0.0250253205974862
"drug_494.txt"	"drug_494.txt"	0.0252185871363005
"drug_484.txt"	"drug_484.txt"	0.0257893956766022
"drug_85.txt"	"drug_85.txt"	0.0281992409837322
"drug_165.txt"	"drug_165.txt"	0.029043048226519
"drug_403.txt"	"drug_403.txt"	0.0299077924258436
"drug_465.txt"	"drug_465.txt"	0.0299077924258436
"drug_478.txt"	"drug_478.txt"	0.0300221592849492
"drug_457.txt"	"drug_457.txt"	0.030793887133742
"drug_236.txt"	"drug_236.txt"	0.0326318128251234
"drug_449.txt"	"drug_449.txt"	0.0335545961711773
"drug_58.txt"	"drug_58.txt"	0.0335845016335541
"drug_496.txt"	"drug_496.txt"	0.0348006746545374
"drug_91.txt"	"drug_91.txt"	0.0360821834453309
"drug_405.txt"	"drug_405.txt"	0.0365827506607926
"drug_248.txt"	"drug_248.txt"	0.0387029288477204
"drug_105.txt"	"drug_105.txt"	0.0421001861145471
"drug_100.txt"	"drug_100.txt"	0.0444555390284351
"drug_474.txt"	"drug_474.txt"	0.0444555390284351
"drug_440.txt"	"drug_440.txt"	0.0486497428091144
"drug_24.txt"	"drug_24.txt"	0.0495553296787506
"drug_386.txt"	"drug_386.txt"	0.0628331887941206
"drug_237.txt"	"drug_237.txt"	0.0639691139366259
"drug_385.txt"	"drug_385.txt"	0.0644757967539245
"drug_223.txt"	"drug_223.txt"	0.0661540345748764
"drug_97.txt"	"drug_97.txt"	0.0664744905730303
"drug_98.txt"	"drug_98.txt"	0.0664744905730303
"drug_266.txt"	"drug_266.txt"	0.0678685178717963
"drug_45.txt"	"drug_45.txt"	0.0732357163237682
"drug_60.txt"	"drug_60.txt"	0.0732357163237682
"drug_265.txt"	"drug_265.txt"	0.0751014975599693
"drug_476.txt"	"drug_476.txt"	0.0789520565245086
"drug_473.txt"	"drug_473.txt"	0.0819392092848139
"drug_455.txt"	"drug_455.txt"	0.0850354764673603
"drug_220.txt"	"drug_220.txt"	0.0869636114168607
"drug_489.txt"	"drug_489.txt"	0.0893041896588903
"drug_149.txt"	"drug_149.txt"	0.091504596649708
"drug_448.txt"	"drug_448.txt"	0.0960411328268916
"drug_78.txt"	"drug_78.txt"	0.103196373603508
"drug_222.txt"	"drug_222.txt"	0.108209026805653
"drug_239.txt"	"drug_239.txt"	0.108314331733081
"drug_46.txt"	"drug_46.txt"	0.108601893106
"drug_141.txt"	"drug_141.txt"	0.110790436655117
"drug_254.txt"	"drug_254.txt"	0.114127545288916
"drug_243.txt"	"drug_243.txt"	0.12630375843786
"drug_67.txt"	"drug_67.txt"	0.127380877250428
"drug_107.txt"	"drug_107.txt"	0.133350817477903
"drug_59.txt"	"drug_59.txt"	0.136422106956591
"drug_134.txt"	"drug_134.txt"	0.139221591727758
"drug_395.txt"	"drug_395.txt"	0.143964354841772
"drug_158.txt"	"drug_158.txt"	0.145991899641573
"drug_439.txt"	"drug_439.txt"	0.147599375598221
"drug_215.txt"	"drug_215.txt"	0.159616188749434
"drug_436.txt"	"drug_436.txt"	0.162119092750685
"drug_81.txt"	"drug_81.txt"	0.166815758181148
"drug_125.txt"	"drug_125.txt"	0.170515777003771
"drug_245.txt"	"drug_245.txt"	0.174819946289063
"drug_394.txt"	"drug_394.txt"	0.174819946289063
"drug_55.txt"	"drug_55.txt"	0.183818745794713
"drug_40.txt"	"drug_40.txt"	0.19005811214447
"drug_462.txt"	"drug_462.txt"	0.19005811214447
"drug_36.txt"	"drug_36.txt"	0.194182183165221
"drug_396.txt"	"drug_396.txt"	0.194182183165221
