"Name"	"Score"
"drug_154.txt"	"drug_154.txt"	3.03409661195657e-09
"drug_157.txt"	"drug_157.txt"	1.37055422277692e-08
"drug_168.txt"	"drug_168.txt"	1.89575756259897e-08
"drug_152.txt"	"drug_152.txt"	4.32674261775823e-07
"drug_153.txt"	"drug_153.txt"	9.14458222850317e-07
"drug_167.txt"	"drug_167.txt"	1.91409871525399e-06
"drug_166.txt"	"drug_166.txt"	5.93469369509015e-06
"drug_163.txt"	"drug_163.txt"	7.09058794592748e-06
"drug_170.txt"	"drug_170.txt"	9.47520923373713e-06
"drug_469.txt"	"drug_469.txt"	9.99134028404374e-06
"drug_143.txt"	"drug_143.txt"	1.36258256325797e-05
"drug_215.txt"	"drug_215.txt"	6.61685335596089e-05
"drug_158.txt"	"drug_158.txt"	7.7650229764054e-05
"drug_150.txt"	"drug_150.txt"	9.24908839899223e-05
"drug_336.txt"	"drug_336.txt"	0.000105633364691363
"drug_162.txt"	"drug_162.txt"	0.000141558811527446
"drug_148.txt"	"drug_148.txt"	0.000147174173343186
"drug_160.txt"	"drug_160.txt"	0.000147174173343186
"drug_212.txt"	"drug_212.txt"	0.000260710716247558
"drug_254.txt"	"drug_254.txt"	0.000269951340763292
"drug_146.txt"	"drug_146.txt"	0.000500677163122637
"drug_159.txt"	"drug_159.txt"	0.000713866993659956
"drug_164.txt"	"drug_164.txt"	0.000795370222244745
"drug_202.txt"	"drug_202.txt"	0.000795370222244745
"drug_407.txt"	"drug_407.txt"	0.000833390301128156
"drug_221.txt"	"drug_221.txt"	0.000981768574908135
"drug_140.txt"	"drug_140.txt"	0.00103365679023244
"drug_341.txt"	"drug_341.txt"	0.00108781047191798
"drug_285.txt"	"drug_285.txt"	0.00120323004468756
"drug_419.txt"	"drug_419.txt"	0.00124476095538463
"drug_228.txt"	"drug_228.txt"	0.00153716776827587
"drug_230.txt"	"drug_230.txt"	0.00203652134051631
"drug_218.txt"	"drug_218.txt"	0.00266430901568393
"drug_203.txt"	"drug_203.txt"	0.002783144208388
"drug_320.txt"	"drug_320.txt"	0.00290636391645397
"drug_144.txt"	"drug_144.txt"	0.00333207244748318
"drug_286.txt"	"drug_286.txt"	0.00374514989817861
"drug_300.txt"	"drug_300.txt"	0.00402235872134205
"drug_446.txt"	"drug_446.txt"	0.00423478614781497
"drug_340.txt"	"drug_340.txt"	0.00440939293505615
"drug_247.txt"	"drug_247.txt"	0.00510342949865724
"drug_330.txt"	"drug_330.txt"	0.00537508722797441
"drug_121.txt"	"drug_121.txt"	0.00626907857444952
"drug_328.txt"	"drug_328.txt"	0.00701804983223251
"drug_360.txt"	"drug_360.txt"	0.00727314420712505
"drug_333.txt"	"drug_333.txt"	0.00779817378957243
"drug_478.txt"	"drug_478.txt"	0.00890266641182865
"drug_466.txt"	"drug_466.txt"	0.00912838835273343
"drug_151.txt"	"drug_151.txt"	0.0095074473419548
"drug_138.txt"	"drug_138.txt"	0.0104335445047113
"drug_246.txt"	"drug_246.txt"	0.0104650379059476
"drug_441.txt"	"drug_441.txt"	0.0132549891728455
"drug_214.txt"	"drug_214.txt"	0.0146450048334615
"drug_225.txt"	"drug_225.txt"	0.014759318186284
"drug_436.txt"	"drug_436.txt"	0.01572972610503
"drug_243.txt"	"drug_243.txt"	0.016438828884594
"drug_155.txt"	"drug_155.txt"	0.0170874281892178
"drug_248.txt"	"drug_248.txt"	0.0172616722287018
"drug_440.txt"	"drug_440.txt"	0.0177913247489841
"drug_479.txt"	"drug_479.txt"	0.0178070068359375
"drug_245.txt"	"drug_245.txt"	0.018916311067649
"drug_317.txt"	"drug_317.txt"	0.0195641685145217
"drug_134.txt"	"drug_134.txt"	0.0201868503574128
"drug_110.txt"	"drug_110.txt"	0.0208259607468222
"drug_438.txt"	"drug_438.txt"	0.0208259607468222
