"Name"	"Score"
"drug_494.txt"	"drug_494.txt"	2.89938489772123e-10
"drug_79.txt"	"drug_79.txt"	1.19285649399304e-07
"drug_468.txt"	"drug_468.txt"	5.20409038378108e-07
"drug_235.txt"	"drug_235.txt"	6.22493317612288e-07
"drug_240.txt"	"drug_240.txt"	7.40746243153461e-07
"drug_471.txt"	"drug_471.txt"	8.77154702577228e-07
"drug_469.txt"	"drug_469.txt"	2.54725207634553e-06
"drug_231.txt"	"drug_231.txt"	4.72488081165478e-06
"drug_239.txt"	"drug_239.txt"	6.29623917885797e-06
"drug_242.txt"	"drug_242.txt"	1.24276597225742e-05
"drug_356.txt"	"drug_356.txt"	1.43945123806185e-05
"drug_281.txt"	"drug_281.txt"	1.88004694482431e-05
"drug_472.txt"	"drug_472.txt"	5.16192016925588e-05
"drug_489.txt"	"drug_489.txt"	0.000363867493749397
"drug_238.txt"	"drug_238.txt"	0.000385850696361753
"drug_275.txt"	"drug_275.txt"	0.000416109542297528
"drug_195.txt"	"drug_195.txt"	0.000453797628539359
"drug_401.txt"	"drug_401.txt"	0.000535005609565714
"drug_365.txt"	"drug_365.txt"	0.000547771235760097
"drug_156.txt"	"drug_156.txt"	0.000688062308697414
"drug_191.txt"	"drug_191.txt"	0.000795370222244745
"drug_467.txt"	"drug_467.txt"	0.000981768574908135
"drug_288.txt"	"drug_288.txt"	0.00120323004468756
"drug_282.txt"	"drug_282.txt"	0.00123947480262761
"drug_247.txt"	"drug_247.txt"	0.00160861277463148
"drug_488.txt"	"drug_488.txt"	0.00161244333755482
"drug_289.txt"	"drug_289.txt"	0.00203652134051631
"drug_405.txt"	"drug_405.txt"	0.00223033981482207
"drug_372.txt"	"drug_372.txt"	0.00265236837457216
"drug_342.txt"	"drug_342.txt"	0.00330362890832377
"drug_1.txt"	"drug_1.txt"	0.00344569962980082
"drug_294.txt"	"drug_294.txt"	0.00374514989817861
"drug_443.txt"	"drug_443.txt"	0.00477664400419898
"drug_385.txt"	"drug_385.txt"	0.00524600845391395
"drug_237.txt"	"drug_237.txt"	0.00572853801790228
"drug_486.txt"	"drug_486.txt"	0.00618149208524039
"drug_487.txt"	"drug_487.txt"	0.00626907857444952
"drug_236.txt"	"drug_236.txt"	0.00651094366008736
"drug_263.txt"	"drug_263.txt"	0.00703918933868408
"drug_359.txt"	"drug_359.txt"	0.00843159465146922
"drug_364.txt"	"drug_364.txt"	0.00843159465146922
"drug_367.txt"	"drug_367.txt"	0.00843159465146922
"drug_377.txt"	"drug_377.txt"	0.00843159465146922
"drug_278.txt"	"drug_278.txt"	0.0119767007479037
"drug_315.txt"	"drug_315.txt"	0.0120408251650395
"drug_56.txt"	"drug_56.txt"	0.0137055422277692
"drug_39.txt"	"drug_39.txt"	0.0146450048334615
"drug_165.txt"	"drug_165.txt"	0.014759318186284
"drug_375.txt"	"drug_375.txt"	0.014759318186284
"drug_491.txt"	"drug_491.txt"	0.0151344878771254
"drug_172.txt"	"drug_172.txt"	0.0161544271385764
"drug_23.txt"	"drug_23.txt"	0.0166854858398437
"drug_319.txt"	"drug_319.txt"	0.0166854858398437
"drug_361.txt"	"drug_361.txt"	0.0166854858398437
"drug_308.txt"	"drug_308.txt"	0.0170874281892178
"drug_232.txt"	"drug_232.txt"	0.0172616722287018
"drug_199.txt"	"drug_199.txt"	0.0189575756259898
"drug_312.txt"	"drug_312.txt"	0.0189677756612331
"drug_280.txt"	"drug_280.txt"	0.0195641685145217
"drug_394.txt"	"drug_394.txt"	0.0201868503574128
"drug_270.txt"	"drug_270.txt"	0.0202785991851714
"drug_480.txt"	"drug_480.txt"	0.0208259607468222
"drug_287.txt"	"drug_287.txt"	0.0221548523283703
"drug_259.txt"	"drug_259.txt"	0.0231106241655184
"drug_446.txt"	"drug_446.txt"	0.0235536679585216
"drug_348.txt"	"drug_348.txt"	0.0252185871363005
"drug_83.txt"	"drug_83.txt"	0.0252185871363005
"drug_255.txt"	"drug_255.txt"	0.0267844501758943
"drug_483.txt"	"drug_483.txt"	0.0277838532142381
"drug_264.txt"	"drug_264.txt"	0.030793887133742
"drug_344.txt"	"drug_344.txt"	0.033011321364425
"drug_484.txt"	"drug_484.txt"	0.0345602567205679
"drug_189.txt"	"drug_189.txt"	0.0365827506607926
"drug_269.txt"	"drug_269.txt"	0.0373998105719063
"drug_20.txt"	"drug_20.txt"	0.0376303980338753
"drug_369.txt"	"drug_369.txt"	0.0376303980338753
"drug_283.txt"	"drug_283.txt"	0.0415763780265926
"drug_234.txt"	"drug_234.txt"	0.0417121118524892
"drug_338.txt"	"drug_338.txt"	0.0452179599338079
"drug_485.txt"	"drug_485.txt"	0.0456874875942372
"drug_233.txt"	"drug_233.txt"	0.0493721398051508
"drug_493.txt"	"drug_493.txt"	0.0493721398051508
"drug_352.txt"	"drug_352.txt"	0.0509036942236637
"drug_392.txt"	"drug_392.txt"	0.0566070174979954
"drug_267.txt"	"drug_267.txt"	0.0596524393087277
"drug_61.txt"	"drug_61.txt"	0.0596524393087277
"drug_158.txt"	"drug_158.txt"	0.0604056872786031
"drug_297.txt"	"drug_297.txt"	0.061225602956146
"drug_383.txt"	"drug_383.txt"	0.061225602956146
"drug_44.txt"	"drug_44.txt"	0.061225602956146
"drug_101.txt"	"drug_101.txt"	0.0630297678914215
"drug_304.txt"	"drug_304.txt"	0.0644757967539245
"drug_90.txt"	"drug_90.txt"	0.0644757967539245
"drug_395.txt"	"drug_395.txt"	0.0661540345748764
"drug_58.txt"	"drug_58.txt"	0.0661540345748764
"drug_78.txt"	"drug_78.txt"	0.0661540345748764
"drug_86.txt"	"drug_86.txt"	0.0661540345748764
"drug_279.txt"	"drug_279.txt"	0.0702577902869266
"drug_147.txt"	"drug_147.txt"	0.0713798598570785
"drug_243.txt"	"drug_243.txt"	0.0726147374810694
"drug_370.txt"	"drug_370.txt"	0.0732357163237682
"drug_492.txt"	"drug_492.txt"	0.0769963793825425
"drug_296.txt"	"drug_296.txt"	0.0770067228600036
"drug_174.txt"	"drug_174.txt"	0.0789520565245086
"drug_80.txt"	"drug_80.txt"	0.0789520565245086
"drug_148.txt"	"drug_148.txt"	0.0809381712099345
"drug_389.txt"	"drug_389.txt"	0.0903414123417027
"drug_276.txt"	"drug_276.txt"	0.09375
"drug_336.txt"	"drug_336.txt"	0.09375
"drug_17.txt"	"drug_17.txt"	0.0960411328268916
"drug_374.txt"	"drug_374.txt"	0.0983787371696558
"drug_490.txt"	"drug_490.txt"	0.100763564061811
"drug_358.txt"	"drug_358.txt"	0.103196373603508
