	SScmap	SSfisher	SSlincs	SSlincs_Norm	SSpearson_corr	SSspearman_corr	SSzhang	SSzhang_Norm
drug_1.txt	0.298152770843734	0.6547653444007691	0.5614318751705047	0.9582766401886689	0.2322507697048283	0.1591304347826087	-181.28666666666666	1.2825889188898103

drug_10.txt	0.288816774837743	1.2342369419223882	0.5406314830070371	0.9380942371247213	0.30521044071176745	0.15217391304347824	-186.97666666666666	0.9059369646896127

drug_100.txt	-1.16834747878183	0.9298127055458562	0.19151113570546718	0.23155852948138855	0.1848434366960672	0.013913043478260868	-264.67333333333335	0.8506890058011256

drug_101.txt	-0.0910134797803296	2.419079150068589	0.5318542562860198	0.8462301842701452	0.28247837664399167	-0.05565217391304347	-104.34666666666666	1.5854281617096615

drug_102.txt	-0.984273589615577	2.433767225227791	0.20196477858755957	0.25906383569880415	0.25391504516320423	-0.04434782608695652	-174.60333333333332	1.2266388384036355

drug_103.txt	-1.31842236645032	0.8282847473761183	0.6019146210397283	0.9078385371014961	0.2186755219903642	0.21913043478260866	1.6833333333333333	2.956358065695651

drug_104.txt	-1.21512730903645	0.8359158547003898	0.6043612253560455	0.9663207855638996	0.2024641533376183	0.015652173913043476	-63.52	2.47649949872583

drug_105.txt	0.316025961058412	2.4578692505708903	0.6560248978894795	1.093143832249932	0.35573539431739243	0.3913043478260869	-94.94333333333333	1.3144740644169184

drug_106.txt	-1.15297054418372	0.8870764014404635	0.5706830249496502	0.89769571780806	0.22401496407693416	-0.10434782608695652	-239.44666666666666	1.3105163814683372

drug_107.txt	-1.34822765851223	0.5023084184115789	0.5245842905984694	0.9183331466563217	0.263057878356525	0.15043478260869564	-152.86666666666667	1.1763829986550436

drug_108.txt	0.18971542685971	0.31822036206570553	0.6050104299294905	1.0521733814833243	0.2548932077721034	0.1226086956521739	-2.7533333333333334	2.8361738313444835

drug_109.txt	0.154618072890664	0.6443694757418801	0.5683260296299313	0.9401359467439301	0.2985423482017812	0.19304347826086957	-136.48	1.3518781309796741

drug_11.txt	1.35601597603595	2.522958765057491	0.5540012551141352	0.8731286307767614	0.24590445982346565	0.04869565217391304	-145.17	2.0775512689346063

drug_110.txt	-1.51607588617074	0.45180520955282816	0.4935226885782931	0.8436961853754552	0.21300283385308233	-0.01652173913043478	-42.95666666666666	1.2155936400337788

drug_111.txt	0.00584123814278581	0.17402467675905184	0.5602760124137478	0.9507837528666567	0.2860848955932722	0.15130434782608695	5.673333333333333	2.2089377366649856

drug_112.txt	-1.49116325511732	0.7958399680320383	0.4270894528370074	0.7013877098284158	0.12368890605725635	-0.17391304347826084	-46.913333333333334	2.8675647830971207

drug_113.txt	0.0473789316025961	0.6378043539391748	0.6184504618759261	1.0278580328496156	0.2850952213374208	0.1469565217391304	-166.33333333333334	2.1274695838198086

drug_114.txt	0.124063904143784	0.2699240993429243	0.5825303749704502	1.0075317843852218	0.2854569668894246	0.16695652173913042	-208.21333333333334	1.029319455473579

drug_115.txt	-0.037044433349975	0.448524253955152	0.5612008061638963	0.9102384914767407	0.22555181496247095	0.07826086956521738	-107.82666666666667	1.5294915650634604

drug_116.txt	-1.51837244133799	0.7491477984773065	0.5369274458815385	0.8818611499479452	0.17404409594865233	0.0008695652173913043	-75.49333333333334	1.5804836742110695

drug_117.txt	-1.05851223165252	2.4586173500800497	0.46196737726231507	0.7348548128244563	0.23480215363822685	-0.027826086956521737	-62.95666666666666	1.807553384246396

drug_118.txt	-0.0447329006490265	2.4568494329779265	0.5047999135573598	0.8550133402708413	0.32584128140385243	0.2695652173913043	-77.14666666666666	2.656620400501248

drug_119.txt	1.18746879680479	1.0231820812475105	0.6448497930186485	1.1413207632017026	0.37574255671218415	0.468695652173913	132.19	3.581771202409264

drug_12.txt	1.18627059410884	2.581620653503463	0.5224834696704215	0.853269435864316	0.17218472516414673	-0.13043478260869562	-35.836666666666666	2.079420510483399

drug_120.txt	-0.160858711932102	2.498868700078108	0.5346107490326203	0.9312171441402894	0.31389877065551436	0.18956521739130433	-215.56	2.591294015472099

drug_121.txt	1.06769845232152	0.8716441488007975	0.5763755976405227	0.8938817413722275	0.263185470443535	0.33826086956521734	-23.746666666666666	1.7570410614005942

drug_122.txt	0.115926110833749	0.8475812257048314	0.5314935893560846	0.9469169525836268	0.3268646218683727	0.3782608695652173	-317.08666666666664	0.11280356576962637

drug_123.txt	1.42616075886171	0.3141557643404765	0.7098342963183764	1.4401996719790318	0.49635984185819576	0.5982608695652173	-120.97333333333333	1.7282147614654242

drug_124.txt	0.0820768846729906	0.8232958128032564	0.5008589953374559	0.7782655585765698	0.3349266484704813	0.4391304347826086	-198.57333333333332	1.22147051678279

drug_125.txt	0.161058412381428	0.43608879269936157	0.5046064691082046	0.7757098586727607	0.38094059578054545	0.3347826086956522	-117.30333333333333	1.6872418124830755

drug_126.txt	1.22755866200699	0.8073060739653211	0.22117171864187032	0.25933346121625367	0.2860159475670163	0.37739130434782603	-281.8233333333333	0.4207239544846531

drug_127.txt	0.138592111832252	0.5132936220112522	0.5165097333233755	0.8540242983784461	0.23504444074976105	0.35913043478260864	-323.12	-0.26619629241479653

drug_128.txt	1.03225162256615	2.412861378584757	0.27889269038551934	0.35384029941348893	0.3649335341261931	0.5139130434782608	-366.5733333333333	0.29460478394041884

drug_129.txt	0.147528706939591	2.110771999340484	0.49353112578173064	0.8057257871590422	0.39866119983573134	0.47130434782608693	-289.5933333333333	0.9467251274299925

drug_13.txt	1.05391912131802	2.5437824692755053	0.5744796062345598	0.9087858588710739	0.17080611232893173	-0.02695652173913043	-124.82	0.8809239567804447

drug_130.txt	0.251772341487768	0.2525620880262237	0.5112454959136236	0.8206632165113968	0.39933578993092117	0.49478260869565216	-234.29666666666665	0.816586945708473

drug_131.txt	1.39790314528208	2.4757275171414492	0.22647293672797192	0.29412647682411	0.31047618160621115	0.17043478260869566	-283.43	-0.012282474671909068

drug_132.txt	0.340289565651523	2.1384156961191083	0.5722478642777264	0.9298173670285852	0.44519923270468725	0.6139130434782608	-349.56	0.4365030747299042

drug_133.txt	0.0345981028457314	0.5918598005905829	0.2458598244608421	0.31548494095684754	0.35584282405891937	0.3678260869565217	-359.13	-0.46351161343017344

drug_134.txt	-0.169296055916126	2.4770722185117102	0.5651751391672242	0.9745835736945009	0.3123552441201722	0.3739130434782608	-198.01333333333332	2.2344176689886655

drug_135.txt	1.36170743884174	1.0266990840098407	0.536235627632233	0.8703553450756971	0.25900595876178456	0.38869565217391305	-244.77333333333334	0.574704969532738

drug_136.txt	1.09385921118323	2.4266599000204963	0.49598347777704244	0.737252751871126	0.3741914213466162	0.6234782608695651	-91.80333333333333	2.694990674799848

drug_137.txt	-0.120968547179231	0.4533915167093363	0.22751136823752663	0.29066748569889606	0.16480649004627781	0.2791304347826086	-290.76	1.0277933035031668

drug_138.txt	-0.208187718422366	1.0281865173535758	0.4946538781384932	0.8144426968238654	0.26554777994602474	0.25913043478260867	-125.37666666666667	1.6733297259563156

drug_139.txt	-0.0930604093859212	1.0263525666228368	0.5408668352789111	0.8899917612566183	0.32425901669828794	0.3417391304347826	-203.56666666666666	1.8638968350883107

drug_14.txt	0.345981028457314	0.8482061482866179	0.45768455413177	0.832028402042848	0.2711440802489534	0.28086956521739126	-233.00333333333333	1.043395467616513

drug_140.txt	-0.218022965551672	2.521536172854629	0.5424523079215927	0.8748696640002405	0.28767611764880524	0.19999999999999998	-230.16	0.8058903915637005

drug_141.txt	0.17873190214678	0.9913330294646009	0.5476929083911981	0.8824087957196101	0.2491019342095773	0.36173913043478256	-345.75	0.12865417588916764

drug_142.txt	0.237044433349975	-1.0737450375314248	-0.001361998962519484	0.15602419135274886	0.03997701731449345	0.17913043478260868	-168.22666666666666	2.0249107185298234

drug_143.txt	-0.120968547179231	-1.0862939467628026	-0.24944849748986023	-0.317164856753156	-0.2917722177631009	-0.09999999999999999	-78.03666666666666	1.4864588376717394

drug_144.txt	-0.0765851223165253	-0.9576634268086786	-0.1967769126622146	-0.3351482276373756	-0.3298789040017191	-0.28521739130434776	145.03333333333333	2.2044292664588645

drug_145.txt	0.332501248127808	-0.6958068007967346	-0.07774683189497106	-0.14080789999268128	0.0015578662644523678	0.19999999999999998	-186.84	0.12777181697945958

drug_146.txt	0.0981527708437344	-0.9784610460097846	-0.2168513204386872	-0.292365895113602	-0.27252897492315503	-0.06434782608695652	6.51	1.4580157656630854

drug_147.txt	1.35292061907139	-0.8983668140889239	-0.2338328431533837	-0.2453917616836907	-0.15259833013440818	0.01826086956521739	-237.25666666666666	0.8332610177825439

drug_148.txt	0.285871193210185	0.8170538101820181	-0.21274494273525693	-0.24347558591251167	-0.1914467304507191	0.04	-241.65	1.0469650953506173

drug_149.txt	1.37418871692461	-0.980429536361388	-0.1701031874892684	-0.27704550954821816	-0.25164058951775786	0.11130434782608695	-162.19	1.0247636194387546

drug_15.txt	0.368696954568148	2.6462930107709157	0.5372967179169552	0.9562264103193066	0.25484040111964595	0.17478260869565218	-229.58	1.0641762836159403

drug_150.txt	0.348377433849226	-1.110072334574722	-0.22337960473732565	-0.21444598242449087	-0.1995423276627061	0.17217391304347823	-87.88666666666667	0.9419455184439965

drug_151.txt	0.305341987019471	-1.0199826354233184	-0.15918697565899576	-0.06207985138455596	-0.16403780060937176	0.25304347826086954	-87.54666666666667	1.6606324688190561

drug_152.txt	-1.07224163754368	-1.3151480030767164	-0.189785780625365	-0.18423505240192894	-0.3663852318866756	-0.3539130434782608	-26.713333333333335	1.0916401497043284

drug_153.txt	0.173539690464304	-1.0997525796683667	-0.10197567017593712	-0.17456570517200576	-0.0806667355762782	0.015652173913043476	-304.47333333333336	-0.057260039615177484

drug_154.txt	-1.2163255117324	-2.4923068924616105	-0.29940784192571046	-0.4277439138086132	-0.41385289013880827	-0.39999999999999997	-0.6166666666666667	3.986207653872364

drug_155.txt	0.275436844732901	-1.1020192454943745	-0.10200271210541156	-0.11483045573000972	-0.16693380742763766	0.15391304347826085	-172.04666666666665	2.1601430303537765

drug_156.txt	0.137693459810285	-0.4653199175062903	-0.28786201483376245	-0.48565096993918855	-0.20817730842032026	0.021739130434782605	-405.3333333333333	-0.3854359340105022

drug_157.txt	1.39360958562157	0.6217319762627258	-0.1338960421915314	0.009621930238027265	-0.09818125008239174	0.21526419295572294	46.57	1.6538556457870663

drug_158.txt	1.33734398402396	0.6706576046945663	-0.10975742898681601	-0.046754864993082346	-0.039859536384469686	0.3182608695652174	-79.23666666666666	1.1440837033212259

drug_159.txt	0.333250124812781	-0.6512188254224914	-0.22666585955048013	-0.31677426267168773	-0.21386270633276122	0.03565217391304347	-237.17	0.30555222490164613

