"Name"	"Score"
"drug_292.txt"	"drug_292.txt"	8.87697947092336e-07
"drug_372.txt"	"drug_372.txt"	1.03388333686889e-06
"drug_359.txt"	"drug_359.txt"	7.42024473314218e-06
"drug_365.txt"	"drug_365.txt"	9.99134028404374e-06
"drug_367.txt"	"drug_367.txt"	1.96678811234488e-05
"drug_363.txt"	"drug_363.txt"	2.07606143719142e-05
"drug_368.txt"	"drug_368.txt"	2.33986634190204e-05
"drug_313.txt"	"drug_313.txt"	3.80753350362723e-05
"drug_82.txt"	"drug_82.txt"	6.61685335596089e-05
"drug_50.txt"	"drug_50.txt"	6.81256819001647e-05
"drug_315.txt"	"drug_315.txt"	0.000244336391408549
"drug_54.txt"	"drug_54.txt"	0.000277989449202878
"drug_56.txt"	"drug_56.txt"	0.000315419536834574
"drug_96.txt"	"drug_96.txt"	0.00035695843230008
"drug_83.txt"	"drug_83.txt"	0.000391020634335721
"drug_97.txt"	"drug_97.txt"	0.000453797628539359
"drug_376.txt"	"drug_376.txt"	0.000456846242267692
"drug_460.txt"	"drug_460.txt"	0.000509872075392553
"drug_77.txt"	"drug_77.txt"	0.000598303046643928
"drug_456.txt"	"drug_456.txt"	0.000795370222244745
"drug_370.txt"	"drug_370.txt"	0.000833390301128156
"drug_23.txt"	"drug_23.txt"	0.000838941836369203
"drug_87.txt"	"drug_87.txt"	0.000884484648406179
"drug_374.txt"	"drug_374.txt"	0.00093206936419887
"drug_355.txt"	"drug_355.txt"	0.00139537796342016
"drug_463.txt"	"drug_463.txt"	0.00140262178811177
"drug_78.txt"	"drug_78.txt"	0.00143682410761827
"drug_84.txt"	"drug_84.txt"	0.00223033981482207
"drug_107.txt"	"drug_107.txt"	0.00233286701002164
"drug_105.txt"	"drug_105.txt"	0.00290636391645397
"drug_339.txt"	"drug_339.txt"	0.00300858804492684
"drug_21.txt"	"drug_21.txt"	0.00316647356982653
"drug_101.txt"	"drug_101.txt"	0.00330362890832377
"drug_73.txt"	"drug_73.txt"	0.00344569962980082
"drug_51.txt"	"drug_51.txt"	0.00361233785675762
"drug_20.txt"	"drug_20.txt"	0.00406597964291809
"drug_2.txt"	"drug_2.txt"	0.00423478614781497
"drug_103.txt"	"drug_103.txt"	0.00440411204882738
"drug_356.txt"	"drug_356.txt"	0.00446903871003888
"drug_338.txt"	"drug_338.txt"	0.00456106518045998
"drug_95.txt"	"drug_95.txt"	0.00524600845391395
"drug_19.txt"	"drug_19.txt"	0.00539291780836006
"drug_151.txt"	"drug_151.txt"	0.00651094366008736
"drug_44.txt"	"drug_44.txt"	0.00651094366008736
"drug_459.txt"	"drug_459.txt"	0.00651094366008736
"drug_298.txt"	"drug_298.txt"	0.00755765073606537
"drug_91.txt"	"drug_91.txt"	0.00784014833768035
"drug_458.txt"	"drug_458.txt"	0.00843159465146922
"drug_364.txt"	"drug_364.txt"	0.00847584511715826
"drug_81.txt"	"drug_81.txt"	0.00847584511715826
