	SScmap	SSfisher	SSlincs	SSlincs_Norm	SSpearson_corr	SSspearman_corr	SSzhang	SSzhang_Norm
drug_1.txt	-1.85307295467056	0.7065663626202227	0.010270899692620267	0.03966568744272586	0.007299510112317541	-0.03007612116574163	10.027267361794216	-1.4281352046122455

drug_10.txt	-0.044873715068423	-0.7081546589569251	-0.04803356302723902	-0.09220369882765844	-0.0637433235455542	-0.08494373883166173	8.170817758541544	-1.9363500241161395

drug_100.txt	-0.20199700449326	0.7849675481017945	0.009892134707815081	0.025559100471066465	0.11626552134597236	0.06959360798511961	11.364076332874287	-0.4154137060426488

drug_101.txt	-1.79238322004173	0.849377217620445	0.042107388737084195	0.08044000078454111	0.124188929481269	0.05823294126386082	11.165256738146764	-0.6067176627344508

drug_102.txt	-0.0761153142081749	0.9089322896904402	0.012975654585759971	0.028071358794580004	0.12129029568985149	0.13819584208174757	14.075847596563708	1.201806358713407

drug_103.txt	-0.0327508736894657	-1.0117096912959036	-0.020698474010001078	-0.0451274705081145	0.08572233588288009	0.04768825181628302	10.94783920257066	-0.12798894644456482

drug_104.txt	-0.124592598282064	0.8072192340379766	0.004221876387893619	0.0180186251118144	0.11552270712947563	0.1219053796289698	13.011830283953046	0.5063052181336474

drug_105.txt	0.058432863525225	0.8891617058504888	0.0272738808289823	0.05142174468310046	0.0971431857383487	-0.020861203564633883	6.008826808315299	-2.3522015807928986

drug_106.txt	-0.0536195706440339	0.8701035587823284	0.00404757935574368	0.00025254895428517	0.11835528304951444	0.10790156631314893	11.60967932323431	0.14540717161733477

drug_107.txt	-0.0444039069600728	-0.4477934963073647	-0.05505167556204668	-0.11084725751129898	0.04195762234488915	-0.051482244104716586	8.061394189782936	-1.7431968679768355

drug_108.txt	-1.71911491736754	-0.5744801314985539	-0.024723249450926466	-0.04556640966120229	0.06746348360526833	-0.022310893461167536	6.3271821103023145	-2.6471491878238003

drug_109.txt	-1.75830613054777	-0.6140659447577559	-0.008170846058934644	-0.004957779193064782	0.09348901989358481	0.02350259847641668	9.26959144861958	-1.0795804527743598

drug_11.txt	0.0199188396891842	-0.8027456959651349	-0.028449954316077386	-0.05934191059432126	-0.012467841608593273	-0.012348435572082123	9.814440291166633	-0.7583637984187386

drug_110.txt	-1.85446957768476	-0.6868866985624937	-0.062462938070776186	-0.12834863455195394	-0.06070926617706939	-0.08289133659190762	7.5592104400288544	-1.343745445730101

drug_111.txt	-1.78841865407018	-0.6789764732227774	-0.06906698875727832	-0.12866521189768432	-0.05903930272108384	-0.0880276046448975	6.417679847858876	-1.7925246716171652

drug_112.txt	-0.0212284137895722	-0.549934484917975	-0.0775814181380294	-0.15422964614020424	-0.059110204609891005	-0.09535472406272663	2.8514263230375763	-3.266773996467179

drug_113.txt	-0.00524341692589325	-0.5499208171331293	-0.0679918593160527	-0.1413161376799204	-0.06782662238466641	-0.1017155496861938	8.533398911404026	-1.1079661517486241

drug_114.txt	-1.82263783811462	-0.6415904284068039	-0.07325953456359927	-0.14090157945127657	-0.07229864986532429	-0.10957962140271282	5.219896386648305	-1.991797382082671

drug_115.txt	-1.80896987851556	-0.48611541523830487	-0.07397294705640345	-0.14575670280238084	-0.05505775537995286	-0.124411624635388	3.8936192537215555	-3.8029373994508737

drug_116.txt	-0.0263707003597169	-0.49001891130308467	-0.057322577715387235	-0.10800349851243507	-0.04750227625187886	-0.09033872273256266	4.868883205456095	-2.429929434187189

drug_117.txt	0.00294558162755865	-0.7615803502651621	-0.06029501475200588	-0.13444624721627635	-0.014345307156877816	0.005629137354479201	9.442822480162633	-0.6913462688020043

drug_118.txt	-0.0185426987723544	-0.7282060584313044	-0.0477387230450797	-0.08659294668990142	7.625245845755552e-05	0.01777643854963879	8.084346514525542	-1.740529178357282

drug_119.txt	-1.8622988594032	-0.6508724799159283	-0.074244683138182	-0.16312990903973318	-0.0478889377231366	-0.013061182879695547	3.3918945504623252	-2.466092285870311

drug_12.txt	0.0548971414672863	-0.6689355152892413	0.015626989524842788	0.012706271509287492	0.04311312934303424	0.013094898664424925	4.690143615974818	-1.2655280705061203

drug_120.txt	-1.8374463945108	-0.6120414648292938	-0.06914576445763712	-0.13611098547895623	-0.014764796801424868	-0.011553860272397742	10.287599186831923	0.048175159608651714

drug_121.txt	-1.78028214089123	-0.7292132431153877	-0.04084205567320848	-0.06478089032318562	-0.015079374521604754	-0.018482191981129718	6.459400616433864	-1.714956841558472

drug_122.txt	-1.87009613784452	0.6432237042610578	-0.04617469923784917	-0.09736602518587978	-0.0343163054577847	-0.029189237249467	5.362489343563512	-1.9396246844079388

drug_123.txt	-1.87219299256244	-0.5883140606009878	-0.05400639137139776	-0.10217802242398139	-0.021663590445743664	-0.0033170639237983294	7.6645419371762085	-1.635102345142636

drug_124.txt	-1.83644661213308	-0.577662366918692	-0.0536591086588562	-0.11115055817327724	-0.01395766031823278	-0.024316477262522774	5.213102498524494	-3.2425679694540896

drug_125.txt	-1.80977764123046	-0.5899577442563029	-0.05924170698698153	-0.11290912905807893	-0.04308587454012585	-0.06681233893441813	4.9392484753098564	-3.5483539420816688

